7856	3496812																																																																																																																																			
7857	3363626	3363627																																																																																																																																		
7858	0																																																																																																																																			
7859	2223956	2970783																																																																																																																																		
785	6569095	7907996	7941207	7587237	4333475	7212850																																																																																																																														
7860	2763008	3142300	3142301																																																																																																																																	
7861	3538389																																																																																																																																			
7862	3216038	3330721																																																																																																																																		
7863	3425669																																																																																																																																			
7864	3878217	4254129																																																																																																																																		
7865	5254067																																																																																																																																			
7866	0																																																																																																																																			
7867	4857319	4229360	4880635																																																																																																																																	
7868	5177948	4886691	5119512																																																																																																																																	
7869	0																																																																																																																																			
786	6826694	5745574	7634666	6314409	6715084																																																																																																																															
7870	4026555	1479454	5151789	8266418	4908713																																																																																																																															
7871	5309355	4363877																																																																																																																																		
7872	5211084	5333519																																																																																																																																		
7873	4472895	3480115	4613017																																																																																																																																	
7874	5182366	5266634																																																																																																																																		
7875	4529467	5571824																																																																																																																																		
7876	4060294	5003892	4370008	4495418																																																																																																																																
7877	5146748	4979583	5211077	4932209	5218886																																																																																																																															
7878	3705771	3413464	2875666	2816479	3785735																																																																																																																															
7879	4400220																																																																																																																																			
787	6385128	6292403	6609839	6651134	7142477	6633851	9967861	1350813	6445645																																																																																																																											
7880	0																																																																																																																																			
7881	4927421																																																																																																																																			
7882	4474833	4529622																																																																																																																																		
7883	3852830	4721104	4719908	5035699																																																																																																																																
7884	4374104	4238462																																																																																																																																		
7885	4060084	5016652	3731683	3797494	4336243																																																																																																																															
7886	1935599	4075324																																																																																																																																		
7887	5227406																																																																																																																																			
7888	5158152																																																																																																																																			
7889	0																																																																																																																																			
788	7551859	7356279	7187874																																																																																																																																	
7890	4653490	4445507																																																																																																																																		
7891	0																																																																																																																																			
7892	5058045																																																																																																																																			
7893	5089144																																																																																																																																			
7894	4474833	4529622																																																																																																																																		
7895	4391927	4390646																																																																																																																																		
7896	4686253	4454267																																																																																																																																		
7897	4596069	5260912																																																																																																																																		
7898	4230990																																																																																																																																			
7899	5124349	5001146																																																																																																																																		
789	0																																																																																																																																			
78	5991374																																																																																																																																			
7900	4818411	4430266	4556492																																																																																																																																	
7901	4260854																																																																																																																																			
7902	4945201	4104724	4282417	4456809	4289948																																																																																																																															
7903	0																																																																																																																																			
7904	5275487																																																																																																																																			
7905	3863114	1998810	1311460	1000314	3507339																																																																																																																															
7906	3863273	3848272	4619658	4044403	4380090	4172296																																																																																																																														
7907	5003892	4992217	5078928	5078924																																																																																																																																
7908	4704876	1935923	4057367	3206946	115	4761969	2731807	3561266																																																																																																																												
7909	1596865	4300359	3217509	1372135																																																																																																																																
790	7254346	7551859	7356279	7088928	7187874																																																																																																																															
7910	4894242	4876096	4744992																																																																																																																																	
7911	7308049	5066293	4031814	3478517	5205205	3244079	3101133	2000225	5109387	4364015	5067391	3590693	1088003	2504691																																																																																																																						
7912	4600014																																																																																																																																			
7913	0																																																																																																																																			
7914	4662516	3958936	4992217	5078928	5003892	5078924	4972217																																																																																																																													
7915	4949186	4789904																																																																																																																																		
7916	4674686																																																																																																																																			
7917	1933280	3343357	1922298	1386450	4872647	2305567	2362786																																																																																																																													
7918	0																																																																																																																																			
7919	0																																																																																																																																			
791	7551859	7356279	7187874																																																																																																																																	
7920	5015516																																																																																																																																			
7921	0																																																																																																																																			
7922	4250562	4070565	4216539																																																																																																																																	
7923	4815318																																																																																																																																			
7924	4489711																																																																																																																																			
7925	4486450	3880996	4536404	4271154																																																																																																																																
7926	0																																																																																																																																			
7927	0																																																																																																																																			
7928	4797002	1774649	4787938	3423521																																																																																																																																
7929	4823885																																																																																																																																			
792	7551859	7356279	7187874																																																																																																																																	
7930	0																																																																																																																																			
7931	0																																																																																																																																			
7932	4798509	4637623																																																																																																																																		
7933	0																																																																																																																																			
7934	4183407	4828122	4660639	3980138	4323122	4593760																																																																																																																														
7935	4894240	5002776																																																																																																																																		
7936	4600918	5068734																																																																																																																																		
7937	2692839	4081313	1124328	4728389	3623712	4430149	3692572	3637434	3408982	3424629	4496609	3364087	3660180	3382100	4047496																																																																																																																					
7938	4794931	4961677	5000185																																																																																																																																	
7939	4616893	4762500																																																																																																																																		
793	6419958	7551859	6440457	7254346	7088928	6403120	6274171	7187874	5506270	7356279	4535186																																																																																																																									
7940	4708338	4083267																																																																																																																																		
7941	4402274	4951417	4463691	4280879	4180455																																																																																																																															
7942	5098117	4684150	5044659	4195862																																																																																																																																
7943	4454807																																																																																																																																			
7944	4638383																																																																																																																																			
7945	5115493																																																																																																																																			
7946	3023773	3210875	2587807	4387415	3065161																																																																																																																															
7947	0																																																																																																																																			
7948	4809297	1233059																																																																																																																																		
7949	0																																																																																																																																			
794	6585516	3582914																																																																																																																																		
7950	4036807	4849284	4335180	4830791																																																																																																																																
7951	4363877	3832535	4612539																																																																																																																																	
7952	0																																																																																																																																			
7953	4026555																																																																																																																																			
7954	4615806																																																																																																																																			
7955	4762129	4323071	4582181	4545390																																																																																																																																
7956	4898830	4518526	4704362	5181342	4342832	4431739	4366246	4620948	4927324	4604359	4601980	4425437	4512922	2787100	4511502	4634677																																																																																																																				
7957	0																																																																																																																																			
7958	4799745	4421622																																																																																																																																		
7959	4846326																																																																																																																																			
795	0																																																																																																																																			
7960	4806840																																																																																																																																			
7961	4785807																																																																																																																																			
7962	3987499	5000685	5087200	5069622	4330891																																																																																																																															
7963	5017391	4789729																																																																																																																																		
7964	5003104	0																																																																																																																																		
7965	0																																																																																																																																			
7966	4425647																																																																																																																																			
7967	4051983	4144987																																																																																																																																		
7968	4676378																																																																																																																																			
7969	4095791																																																																																																																																			
796	6324489	6023665																																																																																																																																		
7970	4994286	4898092																																																																																																																																		
7971	4933785																																																																																																																																			
7972	5180713																																																																																																																																			
7973	4989316																																																																																																																																			
7974	2142305	2923305	1277435	4582402	1867433	4720188	1413984	1122502	4404782	4090339																																																																																																																										
7975	4421740	3953418	4431740	4704362																																																																																																																																
7976	3913274	4989316																																																																																																																																		
7977	4642733																																																																																																																																			
7978	0																																																																																																																																			
7979	3738034	4976532	5144345																																																																																																																																	
797	2756045	2738538	8071577	7107746	4621079	3719371	6101794	6510678																																																																																																																												
7980	0																																																																																																																																			
7981	5007559																																																																																																																																			
7982	5007559	4687827																																																																																																																																		
7983	4581546	4355377	4459685																																																																																																																																	
7984	0																																																																																																																																			
7985	0																																																																																																																																			
7986	0																																																																																																																																			
7987	4600918	4592353	5068734																																																																																																																																	
7988	4144987																																																																																																																																			
7989	0																																																																																																																																			
798	4195188	7133879																																																																																																																																		
7990	5088910	5082605	5096046	3046388	5096406																																																																																																																															
7991	4915446																																																																																																																																			
7992	4023795																																																																																																																																			
7993	4521431	4128658																																																																																																																																		
7994	4289419																																																																																																																																			
7995	5145000	1275000	2750503																																																																																																																																	
7996	4839115	4747878	4732781	4732782																																																																																																																																
7997	5100327																																																																																																																																			
7998	4381056	4231466																																																																																																																																		
7999	0																																																																																																																																			
799	6563096	6670590																																																																																																																																		
79	6450587	5948846	5706909	6846863	5675190	5900514																																																																																																																														
7	0																																																																																																																																			
8000	4104633	3792133																																																																																																																																		
8001	0																																																																																																																																			
8002	4727513	4656605																																																																																																																																		
8003	3738034	4976532	3116829	5144345																																																																																																																																
8004	4989847	5000449	4926722																																																																																																																																	
8005	3951545																																																																																																																																			
8006	0																																																																																																																																			
8007	4534828																																																																																																																																			
8008	3547696	3506486	4403983	4583968	4134402	3257665	4357172	4493696	3634924	3607392	4451252	3440093	4692141																																																																																																																							
8009	4140285	4442980	4339083	1579998																																																																																																																																
800	7136076	4099229	5717881	6359389	6816145	6650327	8144158	6044196																																																																																																																												
8010	4933785	4979056	4829395																																																																																																																																	
8011	4836482	 E34120																																																																																																																																		
8012	4630567	4068536	4659279	4780045	4708580	4807486	4659280																																																																																																																													
8013	4040679	4253709																																																																																																																																		
8014	4521431	4128658																																																																																																																																		
8015	4988731																																																																																																																																			
8016	4004300	9241463	4365358	3813699	3863273	3875593	1000000	3848272	4165596	5814478	3916451	4380090	3698017																																																																																																																							
8017	4937989																																																																																																																																			
8018	4837208	4828838	4818750	4833130	4818538	4724232																																																																																																																														
8019	4736846	4744523																																																																																																																																		
801	5826245																																																																																																																																			
8020	0																																																																																																																																			
8021	4727513	4656605																																																																																																																																		
8022	4068054	4311421																																																																																																																																		
8023	4834718	4832696	4978344	4952207																																																																																																																																
8024	4140387																																																																																																																																			
8025	4566294																																																																																																																																			
8026	0																																																																																																																																			
8027	4583968	4134402	4808155	4568329	4451252	4692141																																																																																																																														
8028	4289419	4183504																																																																																																																																		
8029	5082605																																																																																																																																			
802	0																																																																																																																																			
8030	4182763	3976776	3717634																																																																																																																																	
8031	5096101	4115940																																																																																																																																		
8032	4727513	4656605	4727523																																																																																																																																	
8033	D329159	 D327991	4767022	 D321647	 D329343																																																																																																																															
8034	4274422	4413630	4005382																																																																																																																																	
8035	4992137	4436584	4233537	4962326																																																																																																																																
8036	4823240	4164008	5113325	4367515																																																																																																																																
8037	3672640	4624052	4506990	3107056	4597672	4634052																																																																																																																														
8038	4933785	4829395	4979056	4965684																																																																																																																																
8039	2829325	4773546	4915240	5080241	4341313																																																																																																																															
803	1878912																																																																																																																																			
8040	2523796	2472620	4817509	5165328	4132216	4295034																																																																																																																														
8041	4837208	4828838	4818750	4833130	4818538	4724232																																																																																																																														
8042	4083125	4259792																																																																																																																																		
8043	4978344	4952207																																																																																																																																		
8044	4815318																																																																																																																																			
8045	5056699	5085360																																																																																																																																		
8046	4613017	4742895																																																																																																																																		
8047	3941159	4009735																																																																																																																																		
8048	4762129																																																																																																																																			
8049	4762129																																																																																																																																			
804	7074812																																																																																																																																			
8050	0																																																																																																																																			
8051	5174908	5011050	4545512																																																																																																																																	
8052	4494028																																																																																																																																			
8053	4817304	4736531																																																																																																																																		
8054	4937989																																																																																																																																			
8055	3168203	4354125	4060023	1470127	3779401	3462666	2996330	2898485	3088355	3391289	1982379	2446657	1162562	4488477	3785253	3483412	2167142	3847502	3390580																																																																																																																	
8056	4128658																																																																																																																																			
8057	4729080																																																																																																																																			
8058	4112521	4692002	4910806	3768100	4520509	4820036	3606648																																																																																																																													
8059	5089286	4704959																																																																																																																																		
805	8043197	7044896	7806814																																																																																																																																	
8060	4736419	4799635																																																																																																																																		
8061	3918565	1196034	3870137	3373856																																																																																																																																
8062	0																																																																																																																																			
8063	3451741	5128799	3280706																																																																																																																																	
8064	4252696	3035161	2587807	4387415																																																																																																																																
8065	4178349	4197278	3919394	4279873	3933978	4208381	1276000																																																																																																																													
8066	4230990																																																																																																																																			
8067	4582601																																																																																																																																			
8068	5098117	4684150	5044659	4195862	4872699	4831744	4970801																																																																																																																													
8069	D324417																																																																																																																																			
806	7524834	5858998	3962430																																																																																																																																	
8070	3664269	3638582	1452512																																																																																																																																	
8071	4315261	4009442																																																																																																																																		
8072	1675330	3957084	7305486	2341849																																																																																																																																
8073	0																																																																																																																																			
8074	4624060																																																																																																																																			
8075	4917477	4902108	5128799	4443057																																																																																																																																
8076	4081751	4248069	3774049	4710907	4604708	4481512	4678874																																																																																																																													
8077	4143760	4730425																																																																																																																																		
8078	4239129																																																																																																																																			
8079	4258663																																																																																																																																			
807	5834747	6764005	7334732	7083094	7828207	8490875	4483355	7170593	6645472	7530495	6308890																																																																																																																									
8080	4143760																																																																																																																																			
8081	4445412																																																																																																																																			
8082	4201473	3844660																																																																																																																																		
8083	4474833	4529622																																																																																																																																		
8084	5078142																																																																																																																																			
8085	4598318	4477071																																																																																																																																		
8086	3941159	4009735																																																																																																																																		
8087	1937049	2612453	4937084	1506166	4523503	3397993	2767752	3139130																																																																																																																												
8088	5101425																																																																																																																																			
8089	0																																																																																																																																			
808	7702523																																																																																																																																			
8090	4960409	4776841																																																																																																																																		
8091	5116353	4747831																																																																																																																																		
8092	4500993	4652814	4588945	4040025	4598245	4339819	4642561																																																																																																																													
8093	4977002	6485400	4704173	4844957																																																																																																																																
8094	0																																																																																																																																			
8095	0																																																																																																																																			
8096	0																																																																																																																																			
8097	4484217	4528589	4225884	4167254																																																																																																																																
8098	4432882																																																																																																																																			
8099	3297033	4780923	3626948	4135622	3463158																																																																																																																															
809	0																																																																																																																																			
80	4853230	6239113	6569443	4786505	6861411	5975015	7056893	5192535																																																																																																																												
8100	3010371	3575540	4621410	4369563	3119501	3245144	3854889	3313014																																																																																																																												
8101	0																																																																																																																																			
8102	3306958	4363669	4654086	4041234	4557938	3207824	4269974																																																																																																																													
8103	3487263	3506352	2450319	4644341	4356393	3898636																																																																																																																														
8104	1017119	3433677	4317844	3378414	4217148	3009981	2780765	4226897	2986591	4064521																																																																																																																										
8105	4023138	4740775	4107543	3548373	3987408																																																																																																																															
8106	3795902	3891794																																																																																																																																		
8107	4237673																																																																																																																																			
8108	4220511	1196081	4777192	2119385	4748005																																																																																																																															
8109	5016652																																																																																																																																			
810	5686738	1976652																																																																																																																																		
8110	4374798	4756946																																																																																																																																		
8111	1665184	4307764	1335607	4194652	4143796																																																																																																																															
8112	4374798																																																																																																																																			
8113	4624060																																																																																																																																			
8114	4952269	4778555																																																																																																																																		
